sensorid;Column5;djup[mˆh];placering;typ;filtrerad
A81758FFFE04CDD8;2021-09-25 21:45;27.922;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-25 22:00;27.917;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-25 22:15;27.908;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-25 22:30;27.919;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-25 22:45;27.915;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-25 23:00;27.918;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-25 23:15;27.851;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-25 23:30;27.917;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-25 23:45;27.916;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 00:00;27.908;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 00:15;27.907;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 00:30;27.909;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 00:45;27.918;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 01:00;27.908;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 01:15;27.911;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 01:30;27.911;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 01:45;27.91;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 02:00;27.914;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 02:15;27.912;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 02:30;27.907;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 02:45;27.92;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 03:00;27.904;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 03:15;27.92;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 03:30;27.912;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 03:45;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 04:00;27.906;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 04:15;27.913;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 04:30;26.63;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 04:45;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 05:00;27.913;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 05:15;27.907;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 05:30;26.646;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 05:45;27.911;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 06:00;27.921;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 06:15;27.904;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 06:30;27.908;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 06:45;27.913;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 07:00;27.91;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 07:15;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 07:30;27.907;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 07:45;27.906;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 08:00;27.899;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 08:15;27.91;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 08:30;27.909;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 08:45;27.908;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 09:00;27.91;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 09:15;27.91;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 09:30;27.911;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 09:45;27.875;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 10:00;27.895;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 10:15;27.905;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 10:30;27.902;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 10:45;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 11:00;27.908;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 11:15;27.899;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 11:30;27.903;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 11:45;27.907;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 12:00;27.905;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 12:15;27.907;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 12:30;27.905;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 12:45;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 13:00;27.905;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 13:15;27.895;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 13:30;27.903;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 13:45;27.894;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 14:00;27.896;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 14:15;27.899;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 14:30;27.902;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 14:45;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 15:00;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 15:15;27.892;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 15:30;27.908;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 15:45;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 16:00;27.895;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 16:15;27.907;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 16:30;27.899;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 16:45;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 17:00;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 17:15;27.91;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 17:30;27.889;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 17:45;27.897;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 18:00;27.896;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 18:15;27.903;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 18:30;26.637;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 18:45;27.902;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 19:00;27.896;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 19:15;27.898;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 19:30;27.892;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 19:45;27.897;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 20:00;27.896;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 20:15;26.707;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 20:30;27.896;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 20:45;27.891;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 21:00;27.89;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 21:15;27.889;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 21:30;27.895;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 21:45;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 22:00;27.897;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 22:15;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 22:30;27.897;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 22:45;27.898;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 23:00;27.898;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 23:15;27.895;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 23:30;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-26 23:45;27.902;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 00:00;27.879;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 00:15;27.899;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 00:30;27.896;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 00:45;27.901;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 01:00;27.892;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 01:15;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 01:30;27.891;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 01:45;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 02:00;27.897;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 02:15;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 02:30;27.897;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 02:45;27.899;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 03:00;27.894;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 03:15;27.895;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 03:30;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 03:45;27.899;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 04:00;27.895;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 04:15;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 04:30;27.892;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 04:45;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 05:00;27.891;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 05:15;27.896;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 05:30;27.891;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 05:45;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 06:00;27.89;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 06:15;27.894;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 06:30;27.896;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 06:45;27.894;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 07:00;27.89;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 07:15;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 07:30;27.892;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 07:45;26.646;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 08:00;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 08:15;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 08:30;27.859;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 08:45;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 09:00;27.898;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 09:15;27.9;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 09:30;26.626;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 09:45;27.888;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 10:00;27.894;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 10:15;27.894;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 10:30;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 10:45;27.896;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 11:00;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 11:15;27.895;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 11:30;27.896;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 11:45;27.894;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 12:00;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 12:15;27.89;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 12:30;26.717;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 12:45;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 13:00;27.891;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 13:15;27.894;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 13:30;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 13:45;27.888;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 14:00;27.89;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 14:15;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 14:30;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 14:45;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 15:00;27.878;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 15:15;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 15:30;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 15:45;27.888;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 16:00;27.89;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 16:15;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 16:30;27.876;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 16:45;27.872;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 17:00;27.889;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 17:15;27.892;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 17:30;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 17:45;27.885;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 18:00;27.89;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 18:15;27.892;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 18:30;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 18:45;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 19:00;27.888;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 19:15;27.885;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 19:30;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 19:45;27.873;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 20:00;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 20:15;27.877;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 20:30;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 20:45;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 21:00;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 21:15;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 21:30;27.885;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 21:45;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 22:00;26.58;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 22:15;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 22:30;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 22:45;27.888;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 23:00;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 23:15;27.885;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 23:30;27.875;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-27 23:45;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 00:00;27.881;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 00:15;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 00:30;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 00:45;27.885;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 01:00;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 01:15;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 01:30;26.689;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 01:45;27.889;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 02:00;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 02:15;27.889;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 02:30;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 02:45;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 03:00;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 03:15;27.889;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 03:30;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 03:45;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 04:00;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 04:15;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 04:30;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 04:45;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 05:00;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 05:15;27.881;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 05:30;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 05:45;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 06:00;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 06:15;27.888;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 06:30;27.888;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 06:45;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 07:00;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 07:15;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 07:30;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 07:45;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 08:00;27.89;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 08:15;27.891;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 08:30;27.889;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 08:45;27.891;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 09:00;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 09:15;27.889;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 09:30;27.895;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 09:45;27.893;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 10:00;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 10:15;27.887;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 10:30;27.878;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 10:45;27.886;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 11:00;27.873;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 11:15;27.875;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 11:30;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 11:45;27.881;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 12:00;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 12:15;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 12:30;27.875;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 12:45;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 13:00;27.874;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 13:15;27.879;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 13:30;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 13:45;27.875;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 14:00;27.881;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 14:15;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 14:30;27.885;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 14:45;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 15:00;27.879;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 15:15;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 15:30;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 15:45;27.873;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 16:00;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 16:15;27.881;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 16:30;27.874;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 16:45;27.881;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 17:00;27.874;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 17:15;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 17:30;27.879;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 17:45;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 18:00;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 18:15;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 18:30;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 18:45;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 19:00;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 19:15;27.881;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 19:30;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 19:45;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 20:00;27.877;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 20:15;27.885;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 20:30;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 20:45;27.884;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 21:00;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 21:15;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 21:30;27.88;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 21:45;27.877;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 22:00;27.881;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 22:15;27.876;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 22:30;27.883;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 22:45;27.878;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 23:00;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 23:15;27.882;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 23:30;27.876;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-28 23:45;27.881;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-29 00:00;27.878;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-29 00:15;27.878;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-29 00:30;27.877;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-29 00:45;27.879;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-29 01:00;27.885;Ankdammen;NivÂ;FALSE
A81758FFFE04CDD8;2021-09-29 01:15;27.879;Ankdammen;NivÂ;FALSE
